loan_amnt,term,int_rate,installment,grade,emp_length,home_ownership,annual_inc,verification_status,purpose,dti,delinq_2yrs,loan_status,term_int,grade_int,emp_length_int,home_ownership_int,verification_status_int,purpose_int,income_tax
4000, 36 months,11.99,132.84,C,4 years,OWN,26000.0,Source Verified,debt_consolidation,22.44,0.0,Current,0,2,4,1,1,1,0.0
10000, 36 months,11.99,332.1,B,10+ years,OWN,31200.0,Source Verified,other,8.96,0.0,Current,0,1,10,1,1,0,0.0
20000, 36 months,6.46,612.62,A,10+ years,MORTGAGE,100000.0,Not Verified,debt_consolidation,24.08,0.0,Current,0,0,10,0,2,1,7500.0
11400, 60 months,14.99,271.15,C,10+ years,RENT,38000.0,Source Verified,debt_consolidation,13.64,0.0,Current,1,2,10,2,1,1,0.0
12000, 60 months,10.42,257.46,B,10+ years,RENT,58000.0,Source Verified,credit_card,18.46,0.0,Current,1,1,10,2,1,3,0.0
10500, 36 months,7.89,328.5,A,10+ years,MORTGAGE,60000.0,Source Verified,credit_card,22.96,0.0,Fully Paid,0,0,10,0,1,3,0.0
24000, 60 months,12.88,544.61,C,1 year,MORTGAGE,96000.0,Not Verified,home_improvement,22.29,0.0,Fully Paid,1,2,1,0,2,2,7200.0
2000, 36 months,10.47,64.98,B,< 1 year,RENT,45000.0,Not Verified,credit_card,24.0,0.0,Current,0,1,0,2,2,3,0.0
20000, 36 months,13.49,678.61,C,10+ years,MORTGAGE,120000.0,Source Verified,home_improvement,4.19,1.0,Late (31-120 days),0,2,10,0,1,2,9000.0
10000, 36 months,9.99,322.63,B,2 years,MORTGAGE,35000.0,Source Verified,credit_card,30.01,0.0,Fully Paid,0,1,2,0,1,3,0.0
5800, 36 months,15.88,203.57,C,8 years,RENT,38000.0,Source Verified,credit_card,14.46,0.0,Fully Paid,0,2,8,2,1,3,0.0
16625, 60 months,18.25,424.43,E,6 years,MORTGAGE,40000.0,Source Verified,debt_consolidation,21.3,0.0,Fully Paid,1,4,6,0,1,1,0.0
35000, 60 months,14.47,822.95,C,10+ years,MORTGAGE,200000.0,Verified,debt_consolidation,20.8,0.0,Current,1,2,10,0,0,1,15000.0
25000, 36 months,12.74,839.23,C,,OWN,60000.0,Not Verified,debt_consolidation,19.87,1.0,Current,0,2,-1,1,2,1,0.0
30000, 60 months,15.59,723.03,C,4 years,MORTGAGE,119000.0,Verified,credit_card,13.26,0.0,Fully Paid,1,2,4,0,0,3,8925.0
13000, 36 months,13.11,438.72,B,5 years,RENT,45500.0,Not Verified,debt_consolidation,19.41,0.0,Fully Paid,0,1,5,2,2,1,0.0
7500, 36 months,10.91,245.23,B,3 years,RENT,64000.0,Not Verified,credit_card,8.16,0.0,Fully Paid,0,1,3,2,2,3,0.0
12000, 60 months,19.03,311.49,D,5 years,MORTGAGE,43000.0,Verified,debt_consolidation,18.11,0.0,Current,1,3,5,0,0,1,0.0
5000, 36 months,7.89,156.43,A,2 years,MORTGAGE,120000.0,Not Verified,home_improvement,6.17,1.0,Fully Paid,0,0,2,0,2,2,9000.0
12000, 36 months,13.92,408.79,C,2 years,RENT,60000.0,Verified,debt_consolidation,23.14,0.0,Fully Paid,0,2,2,2,0,1,0.0
35000, 60 months,17.86,886.11,D,7 years,MORTGAGE,70000.0,Verified,debt_consolidation,30.7,0.0,Current,1,3,7,0,0,1,5250.0
19000, 60 months,10.42,407.64,B,7 years,MORTGAGE,100000.0,Not Verified,credit_card,18.13,0.0,Current,1,1,7,0,2,3,7500.0
28000, 36 months,15.99,984.26,C,,RENT,82332.0,Verified,debt_consolidation,12.62,0.0,Fully Paid,0,2,-1,2,0,1,6174.9
6500, 36 months,7.07,200.91,A,10+ years,MORTGAGE,46000.0,Not Verified,home_improvement,26.85,0.0,Current,0,0,10,0,2,2,0.0
10000, 36 months,13.56,339.65,C,10+ years,OWN,69000.0,Not Verified,debt_consolidation,9.04,0.0,Current,0,2,10,1,2,1,5175.0
25000, 60 months,13.33,573.06,C,9 years,MORTGAGE,92000.0,Source Verified,credit_card,13.11,0.0,Charged Off,1,2,9,0,1,3,6900.0
25000, 60 months,10.42,536.36,B,10+ years,MORTGAGE,78000.0,Source Verified,debt_consolidation,7.99,0.0,Fully Paid,1,1,10,0,1,1,5850.0
31150, 36 months,12.74,1045.67,C,10+ years,RENT,82000.0,Source Verified,major_purchase,5.22,1.0,Fully Paid,0,2,10,2,1,7,6150.0
8100, 36 months,10.9,264.81,B,4 years,MORTGAGE,66000.0,Not Verified,debt_consolidation,17.0,1.0,Current,0,1,4,0,2,1,4950.0
16000, 36 months,14.96,554.32,D,< 1 year,RENT,75000.0,Not Verified,small_business,7.02,0.0,Fully Paid,0,3,0,2,2,5,5625.0
25000, 36 months,13.68,850.57,C,2 years,RENT,128000.0,Source Verified,debt_consolidation,15.11,1.0,Fully Paid,0,2,2,2,1,1,9600.0
12000, 36 months,7.59,373.78,A,1 year,OWN,49000.0,Source Verified,debt_consolidation,18.64,0.0,Current,0,0,1,1,1,1,0.0
8000, 36 months,14.33,274.71,C,< 1 year,MORTGAGE,85000.0,Not Verified,debt_consolidation,11.8,2.0,Fully Paid,0,2,0,0,2,1,6375.0
10000, 60 months,16.99,248.48,D,3 years,MORTGAGE,45000.0,Source Verified,debt_consolidation,23.73,1.0,Charged Off,1,3,3,0,1,1,0.0
15000, 36 months,9.99,483.94,B,7 years,RENT,72000.0,Source Verified,debt_consolidation,18.45,0.0,Charged Off,0,1,7,2,1,1,5400.0
35000, 60 months,14.08,815.85,C,< 1 year,MORTGAGE,53750.0,Source Verified,debt_consolidation,32.44,0.0,Current,1,2,0,0,1,1,0.0
7000, 36 months,11.99,232.47,C,5 years,RENT,40000.0,Source Verified,major_purchase,5.46,0.0,Fully Paid,0,2,5,2,1,7,0.0
7800, 36 months,6.68,239.71,A,1 year,RENT,45000.0,Not Verified,credit_card,16.0,0.0,Fully Paid,0,0,1,2,2,3,0.0
4800, 36 months,11.99,159.41,B,10+ years,RENT,55000.0,Verified,major_purchase,21.69,0.0,Fully Paid,0,1,10,2,0,7,0.0
32000, 36 months,14.47,1101.01,C,3 years,RENT,91000.0,Verified,debt_consolidation,15.93,1.0,Fully Paid,0,2,3,2,0,1,6825.0
18075, 60 months,22.9,508.51,E,10+ years,MORTGAGE,76000.0,Verified,debt_consolidation,19.33,1.0,Charged Off,1,4,10,0,0,1,5700.0
25000, 60 months,17.76,631.58,D,5 years,OWN,110000.0,Verified,debt_consolidation,8.01,2.0,Charged Off,1,3,5,1,0,1,8250.0
25000, 36 months,19.04,916.95,F,3 years,RENT,95000.0,Not Verified,debt_consolidation,16.03,0.0,Fully Paid,0,5,3,2,2,1,7125.0
8500, 36 months,12.62,284.85,C,10+ years,MORTGAGE,175000.0,Not Verified,debt_consolidation,8.17,2.0,Current,0,2,10,0,2,1,13125.0
20000, 60 months,17.27,499.96,C,2 years,RENT,50000.0,Verified,debt_consolidation,14.64,0.0,Fully Paid,1,2,2,2,0,1,0.0
5500, 36 months,10.75,179.42,B,10+ years,MORTGAGE,57000.0,Source Verified,debt_consolidation,25.62,0.0,Fully Paid,0,1,10,0,1,1,0.0
10000, 36 months,8.46,315.5,A,7 years,RENT,40000.0,Source Verified,other,17.73,0.0,Current,0,0,7,2,1,0,0.0
13200, 60 months,16.91,327.42,C,3 years,RENT,76300.0,Verified,debt_consolidation,34.41,0.0,Current,1,2,3,2,0,1,5722.5
23000, 60 months,19.91,608.21,E,10+ years,MORTGAGE,110000.0,Verified,home_improvement,12.68,1.0,Fully Paid,1,4,10,0,0,2,8250.0
9500, 36 months,25.34,379.43,E,1 year,MORTGAGE,55000.0,Not Verified,debt_consolidation,29.74,4.0,Current,0,4,1,0,2,1,0.0
9000, 36 months,15.22,312.96,C,3 years,RENT,100000.0,Verified,small_business,2.8,0.0,Charged Off,0,2,3,2,0,5,7500.0
16000, 60 months,18.25,408.48,E,10+ years,MORTGAGE,50000.0,Source Verified,debt_consolidation,26.81,1.0,Fully Paid,1,4,10,0,1,1,0.0
2400, 36 months,13.59,81.55,C,4 years,RENT,33408.0,Not Verified,debt_consolidation,16.24,0.0,Current,0,2,4,2,2,1,0.0
11025, 36 months,11.49,363.51,B,< 1 year,OWN,24000.0,Source Verified,credit_card,27.51,0.0,Fully Paid,0,1,0,1,1,3,0.0
4000, 36 months,11.55,132.0,B,10+ years,MORTGAGE,35000.0,Verified,other,34.98,0.0,Current,0,1,10,0,0,0,0.0
25000, 60 months,11.99,555.99,B,4 years,MORTGAGE,124585.0,Source Verified,debt_consolidation,17.07,1.0,Current,1,1,4,0,1,1,9343.875
5000, 36 months,11.39,164.62,B,8 years,MORTGAGE,47900.0,Verified,debt_consolidation,28.58,0.0,Current,0,1,8,0,0,1,0.0
12000, 36 months,7.9,375.49,A,10+ years,RENT,76000.0,Not Verified,major_purchase,29.53,0.0,Fully Paid,0,0,10,2,2,7,5700.0
20000, 36 months,6.24,610.62,A,,MORTGAGE,75000.0,Verified,credit_card,28.02,0.0,Fully Paid,0,0,-1,0,0,3,5625.0
8000, 36 months,9.49,256.23,B,3 years,RENT,45000.0,Source Verified,debt_consolidation,14.59,0.0,Fully Paid,0,1,3,2,1,1,0.0
29900, 60 months,28.99,948.9,G,10+ years,RENT,80000.0,Source Verified,debt_consolidation,20.04,0.0,Charged Off,1,6,10,2,1,1,6000.0
20000, 36 months,12.62,670.23,C,10+ years,MORTGAGE,65000.0,Source Verified,debt_consolidation,30.19,3.0,Current,0,2,10,0,1,1,0.0
20000, 36 months,13.35,677.26,C,4 years,MORTGAGE,62400.0,Source Verified,debt_consolidation,37.42,1.0,Fully Paid,0,2,4,0,1,1,0.0
7625, 36 months,11.44,251.23,B,10+ years,MORTGAGE,26500.0,Verified,debt_consolidation,26.77,0.0,Fully Paid,0,1,10,0,0,1,0.0
11500, 60 months,18.92,297.82,D,2 years,RENT,52000.0,Source Verified,debt_consolidation,24.74,0.0,Fully Paid,1,3,2,2,1,1,0.0
22000, 36 months,8.67,696.23,B,10+ years,RENT,88000.0,Source Verified,debt_consolidation,26.14,0.0,Fully Paid,0,1,10,2,1,1,6600.0
28100, 36 months,19.72,1040.3,D,10+ years,MORTGAGE,71000.0,Verified,small_business,14.08,0.0,Fully Paid,0,3,10,0,0,5,5325.0
10000, 36 months,15.88,350.98,C,6 years,RENT,75000.0,Not Verified,debt_consolidation,11.15,0.0,Fully Paid,0,2,6,2,2,1,5625.0
7000, 36 months,14.47,240.85,C,4 years,OWN,45000.0,Not Verified,debt_consolidation,0.67,0.0,Current,0,2,4,1,2,1,0.0
9000, 36 months,6.62,276.34,A,2 years,MORTGAGE,115000.0,Not Verified,other,10.05,0.0,Fully Paid,0,0,2,0,2,0,8625.0
40000, 36 months,8.81,1268.46,A,10+ years,RENT,72000.0,Verified,major_purchase,27.3,0.0,Current,0,0,10,2,0,7,5400.0
6000, 36 months,10.91,196.18,B,10+ years,RENT,43700.0,Not Verified,other,31.31,0.0,Fully Paid,0,1,10,2,2,0,0.0
7000, 36 months,11.44,230.64,B,10+ years,OWN,78000.0,Verified,credit_card,8.91,0.0,Charged Off,0,1,10,1,0,3,5850.0
10000, 36 months,7.89,312.86,A,10+ years,MORTGAGE,50000.0,Not Verified,credit_card,28.01,0.0,Fully Paid,0,0,10,0,2,3,0.0
6000, 36 months,13.58,203.85,C,,RENT,60000.0,Verified,debt_consolidation,36.71,0.0,Fully Paid,0,2,-1,2,0,1,0.0
7600, 36 months,9.44,243.24,B,1 year,OWN,28000.0,Not Verified,credit_card,6.54,0.0,Current,0,1,1,1,2,3,0.0
7200, 36 months,5.32,216.83,A,< 1 year,MORTGAGE,130000.0,Not Verified,home_improvement,6.36,0.0,Current,0,0,0,0,2,2,9750.0
6500, 36 months,9.44,208.04,B,4 years,RENT,62000.0,Not Verified,credit_card,10.21,0.0,Current,0,1,4,2,2,3,0.0
28000, 60 months,17.86,708.89,D,10+ years,RENT,115000.0,Source Verified,debt_consolidation,17.09,0.0,Charged Off,1,3,10,2,1,1,8625.0
12000, 36 months,8.9,381.04,A,7 years,RENT,60000.0,Source Verified,credit_card,14.0,0.0,Fully Paid,0,0,7,2,1,3,0.0
6000, 36 months,12.99,202.14,C,7 years,RENT,22000.0,Verified,other,14.35,0.0,Fully Paid,0,2,7,2,0,0,0.0
16000, 36 months,10.99,523.75,B,2 years,MORTGAGE,73500.0,Verified,debt_consolidation,20.33,3.0,Fully Paid,0,1,2,0,0,1,5512.5
7000, 36 months,11.47,230.74,B,8 years,MORTGAGE,55000.0,Source Verified,debt_consolidation,30.38,0.0,Fully Paid,0,1,8,0,1,1,0.0
19200, 36 months,6.24,586.2,A,< 1 year,MORTGAGE,160000.0,Not Verified,credit_card,16.38,1.0,Fully Paid,0,0,0,0,2,3,12000.0
20400, 36 months,8.18,640.96,B,8 years,MORTGAGE,90000.0,Source Verified,medical,15.25,0.0,Fully Paid,0,1,8,0,1,6,6750.0
3500, 36 months,14.08,119.76,C,1 year,RENT,55000.0,Source Verified,other,0.76,1.0,Fully Paid,0,2,1,2,1,0,0.0
15000, 36 months,7.62,467.43,A,5 years,MORTGAGE,78000.0,Source Verified,debt_consolidation,9.32,0.0,Fully Paid,0,0,5,0,1,1,5850.0
32200, 60 months,15.31,771.29,C,9 years,RENT,107500.0,Verified,debt_consolidation,25.06,1.0,Current,1,2,9,2,0,1,8062.5
40000, 36 months,6.67,1229.06,A,,MORTGAGE,104000.0,Source Verified,small_business,8.67,0.0,Current,0,0,-1,0,1,5,7800.0
12500, 36 months,12.99,421.12,B,10+ years,MORTGAGE,65000.0,Verified,credit_card,22.71,0.0,Fully Paid,0,1,10,0,0,3,0.0
14400, 36 months,11.99,478.22,B,1 year,RENT,44600.0,Source Verified,credit_card,9.58,0.0,Late (16-30 days),0,1,1,2,1,3,0.0
11000, 36 months,11.99,365.31,B,10+ years,OWN,62000.0,Not Verified,debt_consolidation,27.24,2.0,Current,0,1,10,1,2,1,0.0
20000, 60 months,18.99,518.71,E,9 years,MORTGAGE,63000.0,Source Verified,debt_consolidation,31.23,0.0,Fully Paid,1,4,9,0,1,1,0.0
15000, 60 months,11.99,333.6,C,10+ years,OWN,99000.0,Not Verified,credit_card,16.34,0.0,Fully Paid,1,2,10,1,2,3,7425.0
3750, 36 months,23.99,147.11,F,9 years,RENT,120000.0,Source Verified,small_business,9.92,1.0,Fully Paid,0,5,9,2,1,5,9000.0
5000, 36 months,10.49,162.49,B,10+ years,RENT,75000.0,Source Verified,debt_consolidation,14.21,0.0,Current,0,1,10,2,1,1,5625.0
5000, 36 months,11.39,164.62,B,7 years,OWN,141000.0,Source Verified,home_improvement,12.53,0.0,Fully Paid,0,1,7,1,1,2,10575.0
10000, 36 months,5.32,301.15,A,2 years,MORTGAGE,75000.0,Not Verified,debt_consolidation,18.13,0.0,Current,0,0,2,0,2,1,5625.0
19200, 36 months,10.42,623.33,B,10+ years,RENT,53000.0,Verified,debt_consolidation,20.2,0.0,Current,0,1,10,2,0,1,0.0
12000, 60 months,14.52,282.47,C,4 years,RENT,90000.0,Source Verified,debt_consolidation,7.1,0.0,Current,1,2,4,2,1,1,6750.0
35000, 60 months,13.49,805.17,C,10+ years,MORTGAGE,125000.0,Verified,credit_card,20.97,0.0,Current,1,2,10,0,0,3,9375.0
20000, 60 months,20.89,539.84,D,2 years,MORTGAGE,13000.0,Source Verified,debt_consolidation,24.65,0.0,Current,1,3,2,0,1,1,0.0
14000, 36 months,17.47,502.42,D,5 years,MORTGAGE,65000.0,Verified,credit_card,16.29,0.0,Current,0,3,5,0,0,3,0.0
4000, 60 months,15.81,96.87,C,3 years,MORTGAGE,63000.0,Not Verified,home_improvement,12.11,0.0,Fully Paid,1,2,3,0,2,2,0.0
4000, 36 months,7.07,123.64,A,< 1 year,MORTGAGE,55000.0,Source Verified,home_improvement,4.67,0.0,Fully Paid,0,0,0,0,1,2,0.0
10500, 36 months,9.99,338.76,B,10+ years,MORTGAGE,66000.0,Source Verified,credit_card,17.44,0.0,Charged Off,0,1,10,0,1,3,4950.0
16000, 36 months,14.33,549.42,C,10+ years,RENT,60000.0,Source Verified,debt_consolidation,16.8,1.0,Fully Paid,0,2,10,2,1,1,0.0
10800, 60 months,17.1,268.99,C,3 years,RENT,50000.0,Source Verified,debt_consolidation,20.26,0.0,Fully Paid,1,2,3,2,1,1,0.0
4600, 36 months,13.33,155.73,C,1 year,MORTGAGE,11000.0,Verified,debt_consolidation,28.06,0.0,Fully Paid,0,2,1,0,0,1,0.0
12375, 36 months,13.59,420.49,C,9 years,MORTGAGE,65000.0,Not Verified,debt_consolidation,30.89,2.0,Fully Paid,0,2,9,0,2,1,0.0
5500, 36 months,13.49,186.62,C,10+ years,RENT,105000.0,Source Verified,debt_consolidation,21.34,0.0,Current,0,2,10,2,1,1,7875.0
3500, 36 months,9.16,111.56,B,10+ years,RENT,42000.0,Not Verified,credit_card,4.66,0.0,Current,0,1,10,2,2,3,0.0
21000, 36 months,9.75,675.15,B,10+ years,MORTGAGE,102000.0,Source Verified,debt_consolidation,4.32,0.0,Fully Paid,0,1,10,0,1,1,7650.0
25300, 36 months,23.88,991.0,E,7 years,RENT,55000.0,Source Verified,major_purchase,2.75,1.0,Charged Off,0,4,7,2,1,7,0.0
3000, 36 months,10.42,97.4,B,10+ years,OWN,49000.0,Source Verified,debt_consolidation,1.22,0.0,Current,0,1,10,1,1,1,0.0
16000, 36 months,11.39,526.78,B,< 1 year,RENT,140000.0,Source Verified,credit_card,21.67,0.0,Current,0,1,0,2,1,3,10500.0
35000, 36 months,21.18,1321.87,E,10+ years,MORTGAGE,200000.0,Source Verified,other,24.26,2.0,Fully Paid,0,4,10,0,1,0,15000.0
3500, 36 months,8.24,110.07,B,4 years,RENT,26000.0,Not Verified,debt_consolidation,5.22,0.0,Current,0,1,4,2,2,1,0.0
15000, 36 months,10.08,484.58,B,,MORTGAGE,29000.0,Verified,debt_consolidation,11.88,0.0,Current,0,1,-1,0,0,1,0.0
40000, 36 months,13.59,1359.16,C,10+ years,MORTGAGE,150000.0,Source Verified,debt_consolidation,20.37,2.0,Current,0,2,10,0,1,1,11250.0
40000, 36 months,13.99,1366.92,C,10+ years,MORTGAGE,90000.0,Verified,debt_consolidation,20.2,0.0,Current,0,2,10,0,0,1,6750.0
4000, 36 months,10.49,130.0,B,4 years,RENT,56000.0,Not Verified,debt_consolidation,14.69,0.0,Fully Paid,0,1,4,2,2,1,0.0
11900, 36 months,16.55,421.61,D,2 years,MORTGAGE,91500.0,Verified,debt_consolidation,7.99,1.0,Current,0,3,2,0,0,1,6862.5
25000, 60 months,21.99,690.34,F,7 years,MORTGAGE,66000.0,Verified,home_improvement,8.13,0.0,Current,1,5,7,0,0,2,4950.0
28000, 36 months,13.35,948.16,C,10+ years,MORTGAGE,130000.0,Verified,debt_consolidation,9.32,0.0,Fully Paid,0,2,10,0,0,1,9750.0
5450, 36 months,10.08,176.07,B,10+ years,OWN,55000.0,Source Verified,other,12.7,6.0,Current,0,1,10,1,1,0,0.0
25000, 60 months,18.25,638.25,E,10+ years,OWN,120000.0,Source Verified,debt_consolidation,9.13,4.0,Current,1,4,10,1,1,1,9000.0
19625, 60 months,14.47,461.44,C,,MORTGAGE,48840.08,Not Verified,debt_consolidation,9.51,0.0,Current,1,2,-1,0,2,1,0.0
1075, 36 months,10.9,35.15,B,,RENT,13000.0,Verified,credit_card,22.71,0.0,Charged Off,0,1,-1,2,0,3,0.0
20000, 36 months,7.89,625.72,A,10+ years,MORTGAGE,135000.0,Source Verified,debt_consolidation,7.2,2.0,Fully Paid,0,0,10,0,1,1,10125.0
5000, 36 months,13.65,170.04,C,2 years,RENT,39000.0,Not Verified,credit_card,6.4,0.0,Charged Off,0,2,2,2,2,3,0.0
28000, 60 months,10.99,608.65,B,10+ years,MORTGAGE,120000.0,Source Verified,debt_consolidation,9.33,1.0,Current,1,1,10,0,1,1,9000.0
25000, 36 months,7.89,782.15,A,10+ years,OWN,135179.0,Verified,debt_consolidation,11.21,1.0,Fully Paid,0,0,10,1,0,1,10138.425
5000, 36 months,9.17,159.4,B,1 year,MORTGAGE,120000.0,Not Verified,home_improvement,8.62,0.0,Charged Off,0,1,1,0,2,2,9000.0
12000, 60 months,15.59,289.21,C,< 1 year,MORTGAGE,65000.0,Source Verified,debt_consolidation,13.42,4.0,Current,1,2,0,0,1,1,0.0
30000, 36 months,8.99,953.86,B,10+ years,RENT,76000.0,Source Verified,debt_consolidation,15.14,0.0,Current,0,1,10,2,1,1,5700.0
20000, 36 months,12.73,671.29,B,3 years,RENT,135000.0,Source Verified,debt_consolidation,15.32,1.0,Current,0,1,3,2,1,1,10125.0
15000, 36 months,23.43,584.02,F,5 years,RENT,40000.0,Source Verified,home_improvement,32.91,0.0,Charged Off,0,5,5,2,1,2,0.0
14000, 60 months,20.0,370.92,D,2 years,RENT,75000.0,Not Verified,debt_consolidation,30.02,0.0,Current,1,3,2,2,2,1,5625.0
20000, 36 months,10.49,649.96,B,5 years,OWN,110000.0,Source Verified,credit_card,24.77,1.0,Charged Off,0,1,5,1,1,3,8250.0
6000, 36 months,13.49,203.59,C,4 years,OWN,60000.0,Not Verified,debt_consolidation,19.8,1.0,Current,0,2,4,1,2,1,0.0
11500, 36 months,7.35,356.93,A,5 years,MORTGAGE,46000.0,Not Verified,credit_card,14.61,0.0,Current,0,0,5,0,2,3,0.0
10000, 36 months,9.67,321.13,B,10+ years,MORTGAGE,210000.0,Source Verified,debt_consolidation,7.11,0.0,Fully Paid,0,1,10,0,1,1,15750.0
20000, 36 months,6.49,612.89,A,1 year,MORTGAGE,90000.0,Verified,credit_card,23.5,0.0,Fully Paid,0,0,1,0,0,3,6750.0
7000, 36 months,12.29,233.48,C,1 year,RENT,40000.0,Source Verified,debt_consolidation,18.75,0.0,Fully Paid,0,2,1,2,1,1,0.0
25000, 36 months,10.42,811.62,B,10+ years,RENT,101000.0,Source Verified,debt_consolidation,15.17,0.0,Current,0,1,10,2,1,1,7575.0
40000, 60 months,10.42,858.18,B,10+ years,MORTGAGE,85000.0,Verified,credit_card,20.44,0.0,Current,1,1,10,0,0,3,6375.0
10800, 36 months,12.12,359.34,B,5 years,MORTGAGE,58000.0,Not Verified,credit_card,21.35,0.0,Fully Paid,0,1,5,0,2,3,0.0
30000, 60 months,13.58,691.54,C,10+ years,MORTGAGE,94000.0,Source Verified,debt_consolidation,25.69,0.0,Current,1,2,10,0,1,1,7050.0
32000, 36 months,13.99,1093.53,C,6 years,RENT,125000.0,Source Verified,debt_consolidation,14.26,0.0,Fully Paid,0,2,6,2,1,1,9375.0
19200, 60 months,11.98,426.9,B,10+ years,OWN,110000.0,Not Verified,car,15.05,0.0,Late (31-120 days),1,1,10,1,2,4,8250.0
35000, 60 months,12.73,791.53,B,,MORTGAGE,88000.0,Verified,debt_consolidation,39.19,0.0,Current,1,1,-1,0,0,1,6600.0
23000, 36 months,18.25,834.4,D,4 years,MORTGAGE,91000.0,Source Verified,debt_consolidation,18.86,0.0,Fully Paid,0,3,4,0,1,1,6825.0
8000, 36 months,7.21,247.79,A,10+ years,MORTGAGE,85000.0,Not Verified,credit_card,13.96,0.0,Current,0,0,10,0,2,3,6375.0
28000, 36 months,5.32,843.22,A,10+ years,OWN,78000.0,Not Verified,debt_consolidation,23.9,0.0,Fully Paid,0,0,10,1,2,1,5850.0
6575, 36 months,14.99,227.9,C,,MORTGAGE,48000.0,Verified,home_improvement,31.58,2.0,Fully Paid,0,2,-1,0,0,2,0.0
35000, 36 months,7.84,1094.2,A,10+ years,MORTGAGE,76000.0,Verified,debt_consolidation,30.6,0.0,Current,0,0,10,0,0,1,5700.0
14000, 36 months,8.38,441.17,B,3 years,MORTGAGE,50000.0,Not Verified,credit_card,29.84,0.0,Fully Paid,0,1,3,0,2,3,0.0
9600, 36 months,5.32,289.11,A,2 years,RENT,150000.0,Not Verified,debt_consolidation,8.51,0.0,Current,0,0,2,2,2,1,11250.0
12000, 36 months,12.69,402.54,C,10+ years,MORTGAGE,96000.0,Source Verified,debt_consolidation,32.63,0.0,Fully Paid,0,2,10,0,1,1,7200.0
22000, 36 months,8.46,694.08,A,,OWN,37000.0,Verified,debt_consolidation,29.84,0.0,Current,0,0,-1,1,0,1,0.0
15000, 60 months,11.99,333.6,B,10+ years,MORTGAGE,72000.0,Not Verified,debt_consolidation,18.65,0.0,Current,1,1,10,0,2,1,5400.0
9000, 36 months,13.99,307.56,C,3 years,RENT,55400.0,Verified,moving,18.59,1.0,Fully Paid,0,2,3,2,0,10,0.0
5000, 36 months,6.62,153.52,A,8 years,OWN,31880.28,Not Verified,debt_consolidation,16.84,0.0,Fully Paid,0,0,8,1,2,1,0.0
9000, 36 months,7.24,278.89,A,9 years,RENT,50000.0,Not Verified,credit_card,24.24,0.0,Current,0,0,9,2,2,3,0.0
25000, 36 months,12.62,837.79,C,< 1 year,RENT,75000.0,Source Verified,major_purchase,1.5,0.0,Current,0,2,0,2,1,7,5625.0
24000, 60 months,25.49,711.35,E,10+ years,MORTGAGE,106000.0,Verified,small_business,20.85,0.0,Current,1,4,10,0,0,5,7950.0
4000, 36 months,8.59,126.45,A,2 years,RENT,31200.0,Not Verified,credit_card,12.0,0.0,Fully Paid,0,0,2,2,2,3,0.0
18900, 36 months,6.71,581.08,A,< 1 year,RENT,98000.0,Not Verified,debt_consolidation,12.5,0.0,Current,0,0,0,2,2,1,7350.0
5100, 36 months,16.01,179.33,C,10+ years,RENT,72600.0,Source Verified,debt_consolidation,2.46,0.0,Current,0,2,10,2,1,1,5445.0
10075, 60 months,26.24,303.09,E,8 years,RENT,47840.0,Not Verified,debt_consolidation,32.09,0.0,Current,1,4,8,2,2,1,0.0
35000, 36 months,6.11,1066.52,A,1 year,MORTGAGE,165600.0,Source Verified,debt_consolidation,20.61,0.0,Current,0,0,1,0,1,1,12420.0
13000, 60 months,9.58,273.54,B,7 years,OWN,43000.0,Verified,home_improvement,15.88,0.0,Current,1,1,7,1,0,2,0.0
16000, 60 months,18.45,410.23,D,10+ years,RENT,101000.0,Source Verified,debt_consolidation,19.58,0.0,Current,1,3,10,2,1,1,7575.0
26400, 36 months,17.99,954.3,D,10+ years,MORTGAGE,55000.0,Source Verified,credit_card,21.25,1.0,Fully Paid,0,3,10,0,1,3,0.0
20000, 36 months,8.67,632.93,B,< 1 year,RENT,60000.0,Not Verified,credit_card,12.45,0.0,Fully Paid,0,1,0,2,2,3,0.0
24000, 60 months,17.27,599.96,C,10+ years,MORTGAGE,70000.0,Verified,debt_consolidation,28.13,0.0,Charged Off,1,2,10,0,0,1,5250.0
2500, 36 months,11.06,81.92,B,,RENT,30324.0,Not Verified,major_purchase,18.52,0.0,Current,0,1,-1,2,2,7,0.0
12000, 36 months,6.08,365.5,A,5 years,MORTGAGE,95000.0,Verified,credit_card,12.95,0.0,Fully Paid,0,0,5,0,0,3,7125.0
10000, 36 months,13.33,338.54,C,4 years,RENT,36000.0,Verified,credit_card,19.83,0.0,Fully Paid,0,2,4,2,0,3,0.0
20000, 60 months,20.49,535.35,E,10+ years,RENT,70000.0,Source Verified,debt_consolidation,16.54,0.0,Charged Off,1,4,10,2,1,1,5250.0
6500, 36 months,23.4,252.98,E,9 years,OWN,75000.0,Not Verified,credit_card,25.68,2.0,Current,0,4,9,1,2,3,5625.0
25000, 36 months,6.11,761.8,A,10+ years,MORTGAGE,250000.0,Source Verified,debt_consolidation,11.52,0.0,Current,0,0,10,0,1,1,18750.0
24000, 36 months,22.35,920.93,D,8 years,RENT,120000.0,Verified,debt_consolidation,22.52,0.0,Current,0,3,8,2,0,1,9000.0
4800, 36 months,14.65,165.58,C,3 years,MORTGAGE,38000.0,Not Verified,debt_consolidation,4.09,1.0,Charged Off,0,2,3,0,2,1,0.0
